RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0.876017712,0.2839506172839506,0.0510204081632653,0.691864651,0.001384628167843789,0.24561403508771928,0.01020408163265306,0.034482758620689655,0.02040816326530612,0.15000000000000002
0.691191312,0.2839506172839506,0.0,0.72510332,0.0024927295388450354,0.3508771929824561,0.0,0.13793103448275862,0.0,0.25
0.367848017,0.5185185185185184,0.0,0.147442535,0.0016046530951391775,0.08771929824561403,0.01020408163265306,0.0,0.0,0.05
0.885762285,0.2839506172839506,0.0,0.727921009,0.005452762775238887,0.24561403508771928,0.0,0.27586206896551724,0.0,0.05
0.604263824,0.16049382716049382,0.061224489795918366,0.013923599,0.0009306190278354798,0.21052631578947367,0.04081632653061224,0.0,0.0,0.05
0.004444033,0.5061728395061729,0.02040816326530612,0.357730496,0.001171250519318654,0.10526315789473684,0.0,0.034482758620689655,0.0,0.05
0.0,0.18518518518518517,0.0,0.680863827,0.0016618196925633569,0.15789473684210525,0.0,0.13793103448275862,0.0,0.05
0.069450152,0.6049382716049383,0.01020408163265306,0.43294957,0.004099044453676776,0.24561403508771928,0.030612244897959183,0.10344827586206896,0.0,0.0
0.9999999,0.1728395061728395,0.01020408163265306,0.306203082,0.0008408807644370586,0.12280701754385964,0.0,0.0,0.0,0.0
0.909660323,0.19753086419753085,0.0,0.130504661,0.001033651848774408,0.07017543859649122,0.0,0.0,0.0,0.05
0.894282879,0.16049382716049382,0.0,0.244787204,0.0011632737847943498,0.08771929824561403,0.0,0.0,0.0,0.05
0.841881879,0.2839506172839506,0.04081632653061224,0.388193467,0.004486913169921064,0.17543859649122806,0.01020408163265306,0.06896551724137931,0.01020408163265306,0.1
0.838759292,0.5061728395061729,0.01020408163265306,0.408678666,0.002381719983381803,0.08771929824561403,0.0,0.034482758620689655,0.0,0.0
0.227592467,0.13580246913580246,0.0,0.310734463,0.006647278770253427,0.2982456140350877,0.0,0.13793103448275862,0.0,0.15000000000000002
0.882693929,0.48148148148148145,0.0,0.103789621,0.0033236393851267137,0.17543859649122806,0.0,0.0,0.0,0.0
0.918729168,0.38271604938271603,0.01020408163265306,0.454317269,0.0013238055670959702,0.21052631578947367,0.0,0.10344827586206896,0.0,0.0
0.9999999,0.4938271604938272,0.04081632653061224,0.337796822,0.0018612380556709597,0.15789473684210525,0.01020408163265306,0.034482758620689655,0.0,0.0
0.9999999,0.06172839506172839,0.02040816326530612,0.424287856,0.0006647278770253428,0.05263157894736842,0.01020408163265306,0.0,0.0,0.0
0.336212883,0.1728395061728395,0.0,0.676053991,0.0019941836310760283,0.3157894736842105,0.0,0.13793103448275862,0.0,0.05
0.032567313,0.7037037037037037,0.0,0.16913215,0.0006737017033651849,0.08771929824561403,0.0,0.0,0.0,0.0
0.9999999,0.14814814814814814,0.01020408163265306,0.10924016,0.0015787287079351891,0.017543859649122806,0.02040816326530612,0.0,0.0,0.1
0.907979127,0.6419753086419753,0.0,0.740428891,0.0025259659326963024,0.15789473684210525,0.0,0.06896551724137931,0.0,0.1
0.907928926,0.43209876543209874,0.0,0.689637033,0.0006314914831740756,0.12280701754385964,0.01020408163265306,0.0,0.030612244897959183,0.05
0.705515487,0.12345679012345678,0.02040816326530612,0.539481738,0.0016285832987120899,0.15789473684210525,0.0,0.034482758620689655,0.0,0.1
0.565020677,0.34567901234567905,0.0,0.93119077,0.0008063149148317408,0.15789473684210525,0.0,0.06896551724137931,0.0,0.05
0.603218624,0.3209876543209876,0.02040816326530612,0.453640578,0.0024372247611134192,0.19298245614035087,0.01020408163265306,0.06896551724137931,0.04081632653061224,0.0
0.323345818,0.29629629629629634,0.04081632653061224,0.518644865,0.0028250934773577066,0.17543859649122806,0.0,0.06896551724137931,0.0,0.05
0.491589318,0.6666666666666665,0.01020408163265306,0.939973902,0.0015278770253427504,0.2807017543859649,0.0,0.034482758620689655,0.0,0.0
0.057206038,0.43209876543209874,0.0,0.493456389,0.004393186539260491,0.17543859649122806,0.0,0.1724137931034483,0.0,0.05
0.49610078,0.04938271604938271,0.0,0.012129159,0.0020274200249272953,0.05263157894736842,0.0,0.0,0.0,0.05
0.005944334,0.4074074074074074,0.0,0.594966936,0.0018090569173244704,0.15789473684210525,0.0,0.06896551724137931,0.0,0.0
0.327787022,0.20987654320987653,0.0,0.531893621,0.0016618196925633569,0.10526315789473684,0.0,0.034482758620689655,0.01020408163265306,0.2
0.776611921,0.3333333333333333,0.0,0.537186935,0.0034898213543830495,0.24561403508771928,0.0,0.06896551724137931,0.0,0.25
0.982017982,0.24691358024691362,0.0,0.078975645,0.0018555878687162445,0.05263157894736842,0.01020408163265306,0.0,0.0,0.15000000000000002
0.071847037,0.5925925925925926,0.0,0.526968033,0.002359783963439967,0.42105263157894735,0.0,0.06896551724137931,0.0,0.0
0.9999999,0.16049382716049382,0.01020408163265306,0.267933017,0.0013294557540506856,0.017543859649122806,0.0510204081632653,0.0,0.0,0.0
0.666720858,0.35802469135802467,0.0,0.103035578,0.006109181553801413,0.17543859649122806,0.0,0.034482758620689655,0.01020408163265306,0.05
0.9999999,0.1728395061728395,0.0,0.083604273,0.0014308267552970502,0.017543859649122806,0.0,0.0,0.01020408163265306,0.0
0.9999999,0.2345679012345679,0.0,0.234153169,0.0016618196925633569,0.07017543859649122,0.0,0.0,0.0,0.0
0.789767442,0.18518518518518517,0.0,0.387479763,0.0012314083921894474,0.14035087719298245,0.02040816326530612,0.0,0.01020408163265306,0.0
0.999300797,0.43209876543209874,0.04081632653061224,0.173376275,0.0012380556709597008,0.12280701754385964,0.01020408163265306,0.0,0.04081632653061224,0.0
0.9999999,0.16049382716049382,0.01020408163265306,0.241610738,0.0016339011217282925,0.017543859649122806,0.030612244897959183,0.0,0.01020408163265306,0.0
0.9999999,0.38271604938271603,0.01020408163265306,0.131982402,0.0024927295388450354,0.08771929824561403,0.0,0.0,0.0,0.0
0.901046622,0.07407407407407407,0.030612244897959183,0.12395868,0.0009970918155380142,0.14035087719298245,0.02040816326530612,0.0,0.0,0.0
0.902209779,0.14814814814814814,0.0,0.547390522,0.0011077690070627336,0.08771929824561403,0.0,0.034482758620689655,0.0,0.0
0.880597015,0.1728395061728395,0.030612244897959183,0.87534153,0.0029191524719567926,0.19298245614035087,0.01020408163265306,0.13793103448275862,0.02040816326530612,0.1
0.355400287,0.38271604938271603,0.0,0.339041875,0.0058412962193601994,0.3333333333333333,0.0,0.10344827586206896,0.0,0.15000000000000002
0.9999999,0.037037037037037035,0.9999999999999999,0.035081101,0.0008807644370585791,0.0,0.9999999999999999,0.0,0.9999999999999999,0.05
0.385941521,0.4691358024691357,0.0,0.238935821,0.0026356460324054843,0.08771929824561403,0.0,0.034482758620689655,0.0,0.1
0.9999999,0.2222222222222222,0.02040816326530612,0.276391938,0.0016651433319484837,0.03508771929824561,0.01020408163265306,0.034482758620689655,0.0,0.05
0.465445462,0.07407407407407407,0.0,0.552578968,0.0008309098462816784,0.07017543859649122,0.01020408163265306,0.0,0.01020408163265306,0.0
0.870532367,0.39506172839506176,0.0,0.475634758,0.0021071873701703366,0.08771929824561403,0.0,0.06896551724137931,0.0,0.15000000000000002
0.761974687,0.30864197530864196,0.0,0.30583677,0.0026589115081013712,0.2631578947368421,0.0,0.034482758620689655,0.0,0.0
0.46525312,0.34567901234567905,0.01020408163265306,0.594604792,0.0017615288741171583,0.17543859649122806,0.01020408163265306,0.034482758620689655,0.0,0.15000000000000002
0.169117761,0.34567901234567905,0.0,0.457377259,0.002592438720398837,0.21052631578947367,0.0,0.06896551724137931,0.0,0.1
0.502095833,0.5802469135802468,0.0,0.387224829,0.0009206481096800998,0.17543859649122806,0.0,0.034482758620689655,0.0,0.0
0.678054878,0.27160493827160487,0.01020408163265306,0.146118721,0.001528209389281263,0.14035087719298245,0.0,0.0,0.01020408163265306,0.0
0.9999999,0.07407407407407407,0.0,0.0,0.0007976734524304113,0.0,0.0,0.0,0.0,0.05
0.9999999,0.39506172839506176,0.02040816326530612,0.049512021,0.0013959285417532198,0.03508771929824561,0.01020408163265306,0.0,0.0,0.0
0.676967824,0.07407407407407407,0.0,0.232929164,0.0015621105110095554,0.14035087719298245,0.0,0.0,0.0,0.0
0.466808562,0.3209876543209876,0.0,0.607378524,0.0022158703780639803,0.17543859649122806,0.0,0.034482758620689655,0.0,0.05
0.343876931,0.39506172839506176,0.0,0.479320062,0.0036560033236393854,0.15789473684210525,0.0,0.034482758620689655,0.0,0.2
0.069860279,0.25925925925925924,0.01020408163265306,0.005833102,0.008375571250519319,0.017543859649122806,0.01020408163265306,0.0,0.0,0.1
0.0,0.1728395061728395,0.0,0.295573536,0.0006979642708766099,0.12280701754385964,0.04081632653061224,0.0,0.0,0.0
0.451073268,0.3703703703703703,0.0,0.265250719,0.0041621936019941835,0.19298245614035087,0.0,0.06896551724137931,0.0,0.15000000000000002
0.911813644,0.09876543209876543,0.01020408163265306,0.163579168,0.0009505608641462402,0.08771929824561403,0.01020408163265306,0.0,0.01020408163265306,0.05
0.0,0.04938271604938271,0.0,0.101092896,0.00048624844204403825,0.07017543859649122,0.0,0.0,0.0,0.05
0.781426897,0.24691358024691362,0.01020408163265306,0.337794186,0.002160365600332364,0.17543859649122806,0.02040816326530612,0.034482758620689655,0.0,0.15000000000000002
0.35416146,0.35802469135802467,0.01020408163265306,0.352051341,0.0014497714997922725,0.10526315789473684,0.0,0.0,0.0,0.05
0.188407008,0.39506172839506176,0.0,0.160139977,0.0019941836310760283,0.14035087719298245,0.01020408163265306,0.034482758620689655,0.0,0.0
0.664650863,0.20987654320987653,0.030612244897959183,0.474342009,0.0022600747818861656,0.2631578947368421,0.01020408163265306,0.06896551724137931,0.0,0.15000000000000002
0.969225082,0.38271604938271603,0.0,0.662175168,0.001035646032405484,0.2982456140350877,0.0,0.06896551724137931,0.0,0.0
0.070922411,0.5061728395061729,0.0,0.665780236,0.003124221022019111,0.3508771929824561,0.0,0.10344827586206896,0.0,0.1
0.9999999,0.3333333333333333,0.0,0.01187757,0.000727212297465725,0.0,0.0,0.0,0.0,0.0
0.543607541,0.6790123456790123,0.0,0.442426262,0.0019941836310760283,0.3157894736842105,0.0,0.06896551724137931,0.0,0.0
0.897763777,0.30864197530864196,0.0,0.737392864,0.003334607395097632,0.2982456140350877,0.0,0.10344827586206896,0.0,0.05
0.225928799,0.38271604938271603,0.02040816326530612,0.577474175,0.0009970918155380142,0.12280701754385964,0.0,0.034482758620689655,0.01020408163265306,0.1
0.745738933,0.5185185185185184,0.030612244897959183,0.72425829,0.001523223930203573,0.19298245614035087,0.0,0.034482758620689655,0.0,0.0
0.072029642,0.4444444444444445,0.02040816326530612,0.502699683,0.0017847943498130454,0.24561403508771928,0.0,0.06896551724137931,0.0,0.15000000000000002
0.822340792,0.39506172839506176,0.0,0.498011809,0.002757955961778147,0.2631578947368421,0.01020408163265306,0.06896551724137931,0.0,0.0
0.638766213,0.19753086419753085,0.0,0.227444475,0.0036061487328624847,0.21052631578947367,0.0,0.06896551724137931,0.0,0.15000000000000002
0.9999999,0.39506172839506176,0.9999999999999999,0.0,0.0006314914831740756,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0
0.755376182,0.48148148148148145,0.0,0.242485549,0.0011496468633153303,0.10526315789473684,0.01020408163265306,0.0,0.01020408163265306,0.0
0.290431232,0.39506172839506176,0.01020408163265306,0.246942341,0.0017116742833402576,0.17543859649122806,0.0,0.034482758620689655,0.0,0.0
0.411284818,0.4444444444444445,0.0,0.903857837,0.0021879518072289157,0.2982456140350877,0.0,0.034482758620689655,0.0,0.1
0.9999999,0.037037037037037035,0.0,0.233900814,0.00044869131699210637,0.03508771929824561,0.02040816326530612,0.0,0.0,0.0
0.725338388,0.6296296296296295,0.0,0.563393973,0.002393020357291234,0.21052631578947367,0.0,0.06896551724137931,0.0,0.0
0.234865214,0.12345679012345678,0.0,0.89812671,0.0015787287079351891,0.12280701754385964,0.0,0.06896551724137931,0.0,0.0
0.934604905,0.07407407407407407,0.01020408163265306,0.019986676,0.0004985459077690071,0.03508771929824561,0.01020408163265306,0.0,0.01020408163265306,0.0
0.736716797,0.34567901234567905,0.04081632653061224,0.181509342,0.0027390112172829247,0.08771929824561403,0.0,0.0,0.01020408163265306,0.05
0.0,0.09876543209876543,0.01020408163265306,0.112221717,0.000731200664727877,0.08771929824561403,0.0,0.0,0.0,0.0
0.172375976,0.27160493827160487,0.01020408163265306,0.277226689,0.0031827170751973412,0.14035087719298245,0.0,0.034482758620689655,0.0,0.1
0.929071395,0.3209876543209876,0.02040816326530612,0.378209743,0.001384628167843789,0.14035087719298245,0.0,0.034482758620689655,0.0,0.15000000000000002
0.613409415,0.34567901234567905,0.0,0.31351461,0.001637557125051932,0.10526315789473684,0.01020408163265306,0.034482758620689655,0.01020408163265306,0.0
0.886045582,0.30864197530864196,0.0,0.659083305,0.0009931034482758621,0.10526315789473684,0.0,0.034482758620689655,0.01020408163265306,0.1
0.872599705,0.5432098765432098,0.0,0.865242399,0.0004041545492314084,0.17543859649122806,0.01020408163265306,0.0,0.0,0.0
0.997108782,0.6296296296296295,0.0,0.362669503,0.0012496884088076445,0.22807017543859648,0.0,0.06896551724137931,0.0,0.0
0.9999999,0.30864197530864196,0.02040816326530612,0.119628135,0.0018944744495222269,0.03508771929824561,0.01020408163265306,0.0,0.0,0.0
0.863126782,0.35802469135802467,0.02040816326530612,0.318368163,0.0033236393851267137,0.21052631578947367,0.0,0.034482758620689655,0.0,0.05
0.9999999,0.24691358024691362,0.01020408163265306,0.389276982,0.0019027835479850437,0.08771929824561403,0.0,0.06896551724137931,0.0,0.1
0.837858363,0.5061728395061729,0.04081632653061224,0.338386369,0.00265259659326963,0.14035087719298245,0.030612244897959183,0.034482758620689655,0.0,0.0
0.9999999,0.18518518518518517,0.0,0.0,0.0013294557540506856,0.0,0.01020408163265306,0.0,0.0,0.0
0.9999999,0.35802469135802467,0.02040816326530612,0.625074985,0.0016618196925633569,0.15789473684210525,0.01020408163265306,0.034482758620689655,0.0,0.0
0.689747004,0.1111111111111111,0.01020408163265306,0.349544073,0.002077274615704196,0.14035087719298245,0.01020408163265306,0.06896551724137931,0.01020408163265306,0.0
0.981607357,0.3333333333333333,0.0,0.422890398,0.00102766929788118,0.14035087719298245,0.0,0.034482758620689655,0.0,0.0
0.542812768,0.3209876543209876,0.0,0.706597613,0.001475695886996261,0.17543859649122806,0.0,0.034482758620689655,0.0,0.15000000000000002
0.188382796,0.2839506172839506,0.0,0.012495537,0.0009306190278354798,0.017543859649122806,0.0,0.0,0.0,0.0
0.036928694,0.8888888888888888,0.0,0.003727866,0.004635812214374741,0.2631578947368421,0.0,0.0,0.0,0.0
0.63091623,0.38271604938271603,0.0,0.458205573,0.0024927295388450354,0.08771929824561403,0.0,0.06896551724137931,0.0,0.0
0.693843594,0.38271604938271603,0.0,0.002273197,0.0016079767345243041,0.03508771929824561,0.0,0.0,0.0,0.0
0.9999999,0.34567901234567905,0.02040816326530612,0.526303646,0.001440132945575405,0.03508771929824561,0.01020408163265306,0.034482758620689655,0.0,0.0
0.430327783,0.5432098765432098,0.0,0.416902471,0.0017615288741171583,0.12280701754385964,0.0,0.034482758620689655,0.0,0.0
0.397758255,0.27160493827160487,0.0,0.286392405,0.00020972164520149564,0.22807017543859648,0.0,0.0,0.0,0.0
0.165743984,0.20987654320987653,0.0,0.599612027,0.0017130037390943084,0.07017543859649122,0.0,0.06896551724137931,0.0,0.1
0.002099619,0.27160493827160487,0.0,0.746875521,0.0019941836310760283,0.3333333333333333,0.0,0.06896551724137931,0.0,0.0
0.71629249,0.3209876543209876,0.0,0.739350774,0.002426256751142501,0.19298245614035087,0.0,0.034482758620689655,0.0,0.15000000000000002
0.496259352,0.4074074074074074,0.01020408163265306,0.364165329,0.0016561695056086416,0.07017543859649122,0.0,0.034482758620689655,0.0,0.0
0.914811358,0.5061728395061729,0.01020408163265306,0.707188161,0.00031408392189447444,0.15789473684210525,0.0,0.0,0.0,0.0
0.835766569,0.24691358024691362,0.01020408163265306,0.688294751,0.003057748234316577,0.21052631578947367,0.0,0.13793103448275862,0.0,0.1
0.9999999,0.13580246913580246,0.01020408163265306,0.117785077,0.0007079351890319901,0.03508771929824561,0.0,0.0,0.01020408163265306,0.0
0.9999999,0.2345679012345679,0.0,0.237587471,0.0009970918155380142,0.017543859649122806,0.01020408163265306,0.034482758620689655,0.0,0.0
0.612599337,0.3703703703703703,0.0,0.521018931,0.0023873701703365185,0.24561403508771928,0.0,0.10344827586206896,0.0,0.1
0.864003149,0.3333333333333333,0.0,0.612596119,0.0009073535521395929,0.21052631578947367,0.0,0.034482758620689655,0.0,0.0
0.9999999,0.20987654320987653,0.0,0.055944056,0.0003323639385126714,0.0,0.030612244897959183,0.0,0.0,0.0
0.844942589,0.6172839506172838,0.02040816326530612,0.950508249,0.0019941836310760283,0.2807017543859649,0.02040816326530612,0.034482758620689655,0.0,0.0
0.521339361,0.4444444444444445,0.01020408163265306,0.672661871,0.00046165351059410055,0.12280701754385964,0.01020408163265306,0.0,0.0,0.0
0.003037997,0.2345679012345679,0.01020408163265306,0.370525637,0.0010303282093892814,0.2631578947368421,0.0,0.034482758620689655,0.01020408163265306,0.0
0.762192246,0.24691358024691362,0.030612244897959183,0.521344866,0.0023820523473203157,0.24561403508771928,0.0,0.10344827586206896,0.0,0.05
0.386323752,0.6419753086419753,0.0,0.660925102,0.0017169921063564604,0.2982456140350877,0.02040816326530612,0.06896551724137931,0.0,0.0
0.578466889,0.30864197530864196,0.0,0.762662202,0.002381719983381803,0.21052631578947367,0.0,0.10344827586206896,0.0,0.0
0.971751412,0.5185185185185184,0.01020408163265306,0.600393701,0.0008438720398836726,0.14035087719298245,0.0,0.0,0.0,0.0
0.962054675,0.29629629629629634,0.0510204081632653,0.344803534,0.001429164935604487,0.14035087719298245,0.0,0.0,0.0,0.1
0.520710329,0.43209876543209874,0.0,0.857976315,0.0038165351059410053,0.45614035087719296,0.0,0.06896551724137931,0.0,0.1
0.81625356,0.19753086419753085,0.0,0.814364273,0.0019941836310760283,0.08771929824561403,0.0,0.06896551724137931,0.0,0.15000000000000002
0.0,0.4444444444444445,0.01020408163265306,0.277367547,0.0036004985459077692,0.19298245614035087,0.0,0.034482758620689655,0.0,0.0
0.9999999,0.08641975308641975,0.0,0.048694425,0.000941587037806398,0.03508771929824561,0.02040816326530612,0.0,0.01020408163265306,0.0
0.961012996,0.38271604938271603,0.030612244897959183,0.786340563,0.001440132945575405,0.10526315789473684,0.04081632653061224,0.06896551724137931,0.0,0.1
0.339503567,0.8395061728395061,0.01020408163265306,0.549380248,0.0008309098462816784,0.15789473684210525,0.030612244897959183,0.0,0.01020408163265306,0.0
0.5378015,0.35802469135802467,0.0510204081632653,0.113596746,0.0011436643124221023,0.14035087719298245,0.01020408163265306,0.0,0.01020408163265306,0.05
0.220370617,0.09876543209876543,0.02040816326530612,0.36443299,0.0006444536767760698,0.07017543859649122,0.0,0.0,0.01020408163265306,0.0
0.789725209,0.35802469135802467,0.0,0.183585881,0.0037942667220606566,0.14035087719298245,0.0,0.06896551724137931,0.0,0.05
0.619802873,0.43209876543209874,0.030612244897959183,0.906182303,0.0019941836310760283,0.2807017543859649,0.0,0.10344827586206896,0.0,0.05
0.9999999,0.5185185185185184,0.0,0.544984933,0.0015438304943913585,0.05263157894736842,0.0,0.034482758620689655,0.030612244897959183,0.05
0.481768996,0.29629629629629634,0.01020408163265306,0.232706917,0.0008309098462816784,0.17543859649122806,0.0,0.0,0.0,0.1
0.117276458,0.16049382716049382,0.0,0.08461026,0.0004985459077690071,0.15789473684210525,0.0,0.0,0.0,0.2
0.9999999,0.27160493827160487,0.0,0.098250336,0.0017282924802658913,0.03508771929824561,0.0,0.0,0.01020408163265306,0.05
0.994167639,0.25925925925925924,0.0,0.32830706,0.0009695056086414625,0.08771929824561403,0.0,0.034482758620689655,0.0,0.15000000000000002
0.591610519,0.13580246913580246,0.0,0.268577141,0.0009970918155380142,0.07017543859649122,0.01020408163265306,0.0,0.0,0.0
0.814039326,0.4074074074074074,0.030612244897959183,0.168777496,0.0024927295388450354,0.17543859649122806,0.0,0.0,0.0,0.0
0.9999999,0.2345679012345679,0.0,0.005782918,0.0007468217698379726,0.0,0.0,0.0,0.0,0.0
0.981792217,0.3703703703703703,0.01020408163265306,0.329076203,0.0015611134191940174,0.15789473684210525,0.0,0.034482758620689655,0.0,0.0
0.115114261,0.6296296296296295,0.0,0.01995184,0.0019320315745741587,0.10526315789473684,0.0,0.0,0.0,0.0
0.0,0.4074074074074074,0.0,0.378419891,0.0034619027835479854,0.19298245614035087,0.0,0.06896551724137931,0.0,0.1
0.9999999,0.14814814814814814,0.0,0.672771344,0.0012337349397590362,0.17543859649122806,0.0,0.06896551724137931,0.0,0.05
0.858792882,0.2839506172839506,0.0,0.234036528,0.0023471541337764853,0.17543859649122806,0.0,0.0,0.0,0.0
0.9999999,0.24691358024691362,0.01020408163265306,0.481279369,0.0021922725384295803,0.15789473684210525,0.01020408163265306,0.034482758620689655,0.0,0.1
0.146731947,0.3703703703703703,0.01020408163265306,0.767842053,0.004326049023680931,0.6140350877192982,0.0,0.13793103448275862,0.0,0.15000000000000002
0.842674533,0.1728395061728395,0.04081632653061224,0.446209864,0.0010037390943082676,0.14035087719298245,0.02040816326530612,0.0,0.0,0.0
0.9999999,0.25925925925925924,0.04081632653061224,0.667333167,0.0013294557540506856,0.15789473684210525,0.01020408163265306,0.13793103448275862,0.0,0.15000000000000002
0.9999999,0.13580246913580246,0.0,0.023474178,0.0007076028250934774,0.017543859649122806,0.0,0.0,0.0,0.0
0.995001136,0.19753086419753085,0.0,0.321441843,0.000894058994599086,0.3157894736842105,0.0,0.0,0.0,0.1
0.0,0.30864197530864196,0.0,0.29998154,0.0036004985459077692,0.15789473684210525,0.0,0.06896551724137931,0.0,0.05
0.784245702,0.48148148148148145,0.0,0.617184084,0.0015199002908184462,0.17543859649122806,0.0,0.034482758620689655,0.0,0.0
0.159851455,0.728395061728395,0.0,0.146556798,0.0011290402991275448,0.15789473684210525,0.0,0.0,0.0,0.0
0.9999999,0.14814814814814814,0.01020408163265306,0.277672119,0.0008734524304113004,0.03508771929824561,0.01020408163265306,0.0,0.0,0.05
0.9999999,0.3209876543209876,0.02040816326530612,0.653738505,0.0008309098462816784,0.03508771929824561,0.01020408163265306,0.034482758620689655,0.01020408163265306,0.0
0.262340081,0.39506172839506176,0.04081632653061224,0.589978829,0.000941587037806398,0.2807017543859649,0.0,0.034482758620689655,0.0,0.0
0.9999999,0.0,0.9999999999999999,0.0,0.0004653095139177399,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0
0.957268101,0.3703703703703703,0.01020408163265306,0.49068323,0.002193601994183631,0.2807017543859649,0.01020408163265306,0.034482758620689655,0.0,0.05
0.9999999,0.06172839506172839,0.0,0.124114952,0.0007976734524304113,0.017543859649122806,0.0,0.0,0.0,0.0
0.636615201,0.43209876543209874,0.02040816326530612,0.609463585,0.0030481096800997094,0.38596491228070173,0.0,0.10344827586206896,0.0,0.15000000000000002
0.493802479,0.08641975308641975,0.01020408163265306,0.55064194,0.00023265475695886996,0.15789473684210525,0.0,0.0,0.0,0.0
0.657848668,0.38271604938271603,0.01020408163265306,0.533240997,0.0007195679268799335,0.07017543859649122,0.02040816326530612,0.034482758620689655,0.01020408163265306,0.05
0.917870722,0.2839506172839506,0.0,0.316667424,0.007312006647278771,0.3157894736842105,0.0,0.06896551724137931,0.0,0.05
0.9999999,0.18518518518518517,0.01020408163265306,0.460648479,0.0023265475695886995,0.14035087719298245,0.0,0.10344827586206896,0.01020408163265306,0.05
0.650820665,0.5802469135802468,0.0,0.579335108,0.005368342334856668,0.14035087719298245,0.0,0.06896551724137931,0.0,0.0
0.832204979,0.4074074074074074,0.0510204081632653,0.535077487,0.0019941836310760283,0.2982456140350877,0.0,0.034482758620689655,0.0,0.05
0.9999999,0.24691358024691362,0.0,0.023712027,0.0034898213543830495,0.017543859649122806,0.0,0.034482758620689655,0.0,0.1
0.9999999,0.30864197530864196,0.0,0.0,0.0007644370585791442,0.0,0.0,0.0,0.0,0.0
0.097995334,0.3333333333333333,0.0,0.179691015,0.0022155380141254673,0.07017543859649122,0.0,0.06896551724137931,0.0,0.0
0.893848177,0.4691358024691357,0.030612244897959183,0.466596436,0.003785625259659327,0.19298245614035087,0.0,0.06896551724137931,0.01020408163265306,0.0
0.902548726,0.2345679012345679,0.0,0.366422385,0.0004985459077690071,0.08771929824561403,0.0,0.0,0.01020408163265306,0.05
0.066796498,0.691358024691358,0.0,0.348330334,0.0016618196925633569,0.21052631578947367,0.0,0.034482758620689655,0.0,0.0
0.804398534,0.5432098765432098,0.0,0.292165772,0.0024136269214790197,0.12280701754385964,0.01020408163265306,0.034482758620689655,0.0,0.0
0.090751779,0.4691358024691357,0.030612244897959183,0.61098991,0.0024372247611134192,0.07017543859649122,0.01020408163265306,0.06896551724137931,0.0,0.0
0.299621909,0.34567901234567905,0.030612244897959183,0.777724893,0.0006979642708766099,0.2631578947368421,0.02040816326530612,0.034482758620689655,0.0,0.05
0.380227806,0.24691358024691362,0.0,0.570040486,0.0012310760282509348,0.15789473684210525,0.0,0.0,0.0,0.0
0.53002611,0.18518518518518517,0.0,0.331524068,0.0023265475695886995,0.12280701754385964,0.0,0.034482758620689655,0.0,0.05
0.9999999,0.6172839506172838,0.02040816326530612,0.138215446,0.0013294557540506856,0.07017543859649122,0.0,0.0,0.0,0.0
0.40185568,0.19753086419753085,0.030612244897959183,0.306461692,0.0026589115081013712,0.24561403508771928,0.0,0.06896551724137931,0.0,0.1
0.9999999,0.24691358024691362,0.0,0.579477292,0.0015511425010386374,0.03508771929824561,0.02040816326530612,0.034482758620689655,0.01020408163265306,0.05
0.650355354,0.12345679012345678,0.0,0.062907857,0.0012729538845035315,0.08771929824561403,0.0,0.0,0.0,0.0
0.063715498,0.6172839506172838,0.030612244897959183,0.66923925,0.0009040299127544662,0.17543859649122806,0.0,0.034482758620689655,0.0,0.0
0.9999999,0.43209876543209874,0.01020408163265306,0.224507284,0.0011632737847943498,0.017543859649122806,0.04081632653061224,0.0,0.01020408163265306,0.0
0.35893711,0.4567901234567901,0.0,0.923208923,0.0007744079767345244,0.17543859649122806,0.02040816326530612,0.034482758620689655,0.0,0.0
0.9999999,0.07407407407407407,0.0,0.0,0.0006647278770253428,0.0,0.01020408163265306,0.0,0.01020408163265306,0.0
0.851882962,0.30864197530864196,0.01020408163265306,0.378373889,0.004001661819692564,0.22807017543859648,0.0,0.06896551724137931,0.0,0.05
0.541245675,0.3209876543209876,0.0,0.262373763,0.0033236393851267137,0.2982456140350877,0.01020408163265306,0.06896551724137931,0.01020408163265306,0.15000000000000002
0.440639627,0.4074074074074074,0.01020408163265306,0.35923778,0.002005484004985459,0.15789473684210525,0.02040816326530612,0.06896551724137931,0.01020408163265306,0.1
0.090149223,0.30864197530864196,0.0,0.832866853,0.0008309098462816784,0.2631578947368421,0.0,0.06896551724137931,0.0,0.0
0.9999999,0.5185185185185184,0.0,0.294705786,0.0020274200249272953,0.017543859649122806,0.02040816326530612,0.034482758620689655,0.0,0.0
0.9999999,0.419753086419753,0.0,0.002458513,0.0005404237640216036,0.0,0.0,0.0,0.0,0.0
0.985602879,0.39506172839506176,0.01020408163265306,0.381117001,0.004326049023680931,0.08771929824561403,0.0,0.034482758620689655,0.0,0.2
0.9999999,0.27160493827160487,0.0,0.50704698,0.0009901121728292481,0.05263157894736842,0.0,0.034482758620689655,0.0,0.0
